"Kod";"Nazwa";"Rodzaje chorób";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2003";91;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2004";80;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2005";55;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2006";72;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2007";70;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2008";73;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2009";75;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2010";69;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2011";69;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2012";59;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2013";66;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2014";54;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2015";50;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"45-64";"2016";50;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"1999";;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2000";;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2001";;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2002";98;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2003";91;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2004";69;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2005";60;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2006";69;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2007";43;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2008";64;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2009";50;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2010";40;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2011";36;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2012";45;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2013";48;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2014";36;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2015";29;"osoba";"";
2000000;"PODLASKIE";"gruźlica płuc";"65 i więcej";"2016";41;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"1999";169;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2000";151;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2001";155;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2002";203;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2003";210;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2004";168;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2005";127;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2006";152;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2007";126;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2008";157;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2009";148;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2010";120;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2011";127;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2012";120;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2013";126;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2014";116;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2015";106;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2016";99;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"1999";2;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2000";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2001";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2002";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2003";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2004";3;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2005";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2006";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2007";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2008";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2009";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2010";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2011";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2012";2;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2013";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2014";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2015";2;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"0-14";"2016";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"1999";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2000";2;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2001";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2002";5;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2003";6;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2004";3;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2005";3;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2006";2;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2007";3;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2008";5;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2009";2;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2010";3;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2011";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2012";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2013";2;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2014";2;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2015";1;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"15-19";"2016";0;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"1999";51;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2000";55;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2001";63;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2002";61;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2003";54;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2004";48;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2005";36;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2006";45;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2007";39;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2008";36;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2009";43;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2010";38;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2011";45;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2012";32;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2013";27;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2014";32;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2015";34;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"20-44";"2016";22;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"1999";78;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2000";55;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2001";56;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2002";70;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2003";70;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2004";58;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2005";45;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2006";54;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2007";53;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2008";66;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2009";62;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2010";51;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2011";54;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2012";50;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2013";58;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2014";49;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2015";42;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"45-64";"2016";44;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"1999";37;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2000";39;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2001";35;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2002";66;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2003";80;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2004";56;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2005";42;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2006";51;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2007";30;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2008";49;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2009";40;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2010";28;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2011";26;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2012";36;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2013";39;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2014";32;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2015";27;"osoba";"";
2000000;"PODLASKIE";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2016";33;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"1999";628;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2000";630;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2001";636;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2002";568;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2003";603;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2004";553;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2005";568;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2006";517;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2007";460;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2008";438;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2009";551;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2010";449;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2011";447;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2012";432;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2013";356;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2014";330;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2015";361;"osoba";"";
2200000;"POMORSKIE";"ogółem";"ogółem";"2016";332;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"1999";7;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2000";15;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2001";12;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2002";6;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2003";7;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2004";9;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2005";7;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2006";6;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2007";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2008";6;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2009";9;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2010";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2011";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2012";0;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2013";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2014";1;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2015";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"0-14";"2016";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"1999";11;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2000";17;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2001";15;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2002";6;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2003";6;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2004";7;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2005";7;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2006";8;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2007";5;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2008";10;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2009";9;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2010";9;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2011";5;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2012";4;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2013";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2014";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2015";6;"osoba";"";
2200000;"POMORSKIE";"ogółem";"15-19";"2016";2;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"1999";230;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2000";238;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2001";211;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2002";189;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2003";184;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2004";172;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2005";174;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2006";148;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2007";161;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2008";112;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2009";145;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2010";142;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2011";123;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2012";121;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2013";90;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2014";87;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2015";103;"osoba";"";
2200000;"POMORSKIE";"ogółem";"20-44";"2016";116;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"1999";278;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2000";238;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2001";270;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2002";244;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2003";268;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2004";242;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2005";238;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2006";256;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2007";204;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2008";232;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2009";267;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2010";223;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2011";219;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2012";216;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2013";180;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2014";164;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2015";178;"osoba";"";
2200000;"POMORSKIE";"ogółem";"45-64";"2016";154;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"1999";102;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2000";122;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2001";128;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2002";123;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2003";138;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2004";123;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2005";142;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2006";99;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2007";88;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2008";78;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2009";121;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2010";73;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2011";98;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2012";91;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2013";82;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2014";76;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2015";72;"osoba";"";
2200000;"POMORSKIE";"ogółem";"65 i więcej";"2016";58;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"1999";587;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2000";615;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2001";600;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2002";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2003";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2004";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2005";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2006";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2007";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2008";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2009";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2010";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2011";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2012";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2013";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2014";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2015";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"ogółem";"2016";;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"0-14";"1999";7;"osoba";"";
2200000;"POMORSKIE";"gruźlica układu oddechowego";"0-14";"2000";15;"osoba";"";
